kdkec,status
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
031,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,SUBMITTED BY Pencacah
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
040,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
050,OPEN
